Smiles,E
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)C2(C3C4C(CCC4)C(C2)C3)c2ccc(cc2)Oc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)Nc2ccc(cc2)Oc2c(cc(cc2C)C(c2cc(c(c(c2)C)Oc2ccc(cc2)NC(=O)*)C)(C)C)C)cc1,2.2
*N1C(=O)c2c(C1=O)cc(cc2)Oc1c(cccc1)Oc1cc2c(C(=O)N(C2=O)c2cc(c(cc2)Oc2c(cccc2)Oc2c(cc(cc2)*)C(F)(F)F)C(F)(F)F)cc1,1.88
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)C2(c3c(C(=O)N2)cccc3)c2ccc(cc2)Oc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)Nc2ccc(cc2)Oc2ccc(cc2)NC(=O)*)cc1,1.8
*n1c(=O)c2cc3c(cc2c1=O)c(=O)n(c3=O)c1ccc(cc1)Sc1cc2Sc3c(Sc2cc1)cc(cc3)Sc1ccc(cc1)*,1.6
*Oc1ccc(cc1)C(c1ccc(cc1)OCC(CN(CC(C*)O)CCO)O)(C)C,2.861342
*Oc1ccc(cc1)NC(=O)c1ccc(cc1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)*)(C(F)(F)F)C(F)(F)F,2.2
*c1cc2c(C(=O)N(C2=O)c2cc(c(cc2)Oc2ccc(cc2)C(=O)c2cc(ccc2)N2C(=O)c3c(C2=O)cc(cc3)C(*)(C(F)(F)F)C(F)(F)F)C(F)(F)F)cc1,1.74
*c1c(cc(cc1)CC*)CC,1.20659
*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2cc(ccc2)Oc2cc(ccc2)Oc2cc(ccc2)*)cc1,3.52
*N1C(=O)c2c(C1=O)cc(cc2)Oc1c(cccc1)Oc1cc2c(C(=O)N(C2=O)c2cc(c(cc2)Oc2ccc(cc2)Oc2c(cc(cc2)*)C(F)(F)F)C(F)(F)F)cc1,1.96
*N1C(=O)c2c(C1=O)cc(cc2)Oc1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2cc(ccc2)c2nc(cc(c2)c2ccccc2)c2cc(ccc2)Oc2ccc(cc2)*)cc1,1.16
*n1nc(c2c(c1=O)cc(cc2)Oc1cc2c(c(nn(c2=O)c2ccc(cc2)S(=O)(=O)c2ccc(cc2)*)c2ccccc2)cc1)c1ccccc1,1.29
*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2cc3c(cc2Oc2ccc(cc2)*)cccc3)cc1,1.76
*[NH+]1C(C=C(C=C1c1ccccc1)c1ccc(cc1)C1=CC([NH+](C(=C1)c1ccccc1)c1ccc(cc1)*)c1ccccc1)c1ccccc1,2.6
*Nc1ccc(cc1)C(c1ccc(cc1)NC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)*)(P1(=O)c2ccccc2-c2ccccc2O1)P1(=O)c2ccccc2-c2ccccc2O1,0.5305
*N1C(=O)c2c(C1=O)cc(cc2)Oc1cc2c(cc1Oc1cc3c(C(=O)N(C3=O)c3ccc(cc3)Oc3ccc(cc3)c3ccc(cc3)Oc3ccc(cc3)*)cc1)cccc2,2.6
*N1C(=O)C2C3C4C(C(C2C1=O)C=C3)C(=O)N(C4=O)C1C(CC(CC1)CC1CC(C(CC1)*)C)C,2.4
*c1cc2c(C(=O)N(C2=O)c2cc(c(cc2)Oc2ccc(cc2)Oc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(*)(C(F)(F)F)C(F)(F)F)C(F)(F)F)cc1,1.51
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)c2ccc(cc2)Oc2ccc(cc2)c2ccc(cc2)Oc2ccc(cc2)C(=O)*)cc1,3.4
*Oc1ccc(cc1)NC(=O)c1cc(cc(c1)NC(=O)C12CC3CC(CC(C1)C3)C2)C(=O)Nc1ccc(cc1)*,2.4
*Oc1ccc(cc1)NC(=O)c1ccc(cc1)Oc1ccc(cc1)C(c1cc(ccc1)C(c1ccc(cc1)Oc1ccc(cc1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)c1ccc(cc1)*)(C)C)(C)C,1.5
*c1cc2c(C(=O)N(C2=O)c2cc(ccc2)Cc2cc(ccc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)*)cc1,2.774007867
*Oc1c(cc(cc1)Oc1ccc(cc1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc(cc1)*)c1ccccc1,2.25
*N1C(=O)c2c(C1=O)cc(cc2)Oc1cc2c(cc1Oc1cc3c(C(=O)N(C3=O)c3ccc(cc3)Oc3cc4c(cc3Oc3ccc(cc3)*)cccc4)cc1)cccc2,2
*N1C(=O)c2c(C1=O)cc(cc2)Oc1c(cc(cc1C)C(c1cc(c(c(c1)C)Oc1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)C2(C3CCC(C2)C3)c2ccc(cc2)Oc2ccc(cc2)*)cc1)C)(C)C)C,1.8
*n1c(=O)c2cc3c(cc2c1=O)c(=O)n(c3=O)c1ccc(cc1)Oc1ccc(cc1)*,2.539162111
*OC(=O)c1ccc(cc1)C(=O)OCCCCCC*,0.61
*N1C(=O)c2c(C1=O)cc(cc2)Oc1ccc(cc1)C1(CCCCCCCCCCC1)c1ccc(cc1)Oc1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)C2(C3CCC(C2)C3)c2ccc(cc2)Oc2ccc(cc2)*)cc1,1.9
*N1C(=O)c2c(C1=O)c(ccc2)c1cc2c(C(=O)N(C2=O)c2ccc(cc2)OCCCCCCCCCCOc2ccc(cc2)*)cc1,1.6671305
*N1C(=O)c2c(C1=O)cc(cc2)Oc1cc2c(C(=O)N(C2=O)c2c(cccc2)Oc2ccc(cc2)Oc2ccc(cc2)*)cc1,1.68
*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2c(cc(cc2C)Cc2cc(c(c(c2)C)Oc2ccc(cc2)*)C)C)cc1,3.18
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2c(cc(c(c2)C(C)(C)C)Oc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(*)(C(F)(F)F)C(F)(F)F)C(C)(C)C)cc1,1.99
